House_Index,Actual,Predicted,Residual,Model
109,159899.9999999999,151853.36864198523,8046.631358014682,Decision Tree
110,178739.99999999997,193996.86216543376,-15256.862165433791,Decision Tree
111,159000.00000000026,135994.7718440614,23005.22815593885,Decision Tree
112,336000.00000000006,336876.50108854665,-876.501088546589,Decision Tree
113,174499.99999999994,190697.64506782763,-16197.645067827689,Decision Tree
114,224499.99999999985,161016.21485837753,63483.78514162233,Decision Tree
115,137500.00000000012,146739.15030592043,-9239.15030592031,Decision Tree
116,214000.00000000017,194865.02150883307,19134.9784911671,Decision Tree
117,177500.00000000015,163548.33850078494,13951.661499215203,Decision Tree
118,207500.0000000001,187284.16937731695,20215.830622683134,Decision Tree
119,95000.00000000001,142182.58076515194,-47182.58076515193,Decision Tree
120,129499.99999999983,129958.45925693975,-458.45925693992467,Decision Tree
121,210000.0,157094.51144266012,52905.48855733988,Decision Tree
122,167999.9999999999,156452.4043534932,11547.5956465067,Decision Tree
123,286500.0000000001,288793.3472891041,-2293.3472891039564,Decision Tree
124,167300.00000000003,190697.64506782763,-23397.6450678276,Decision Tree
125,142500.00000000012,143270.16762516095,-770.1676251608296,Decision Tree
126,147982.9999999997,142836.5904119592,5146.409588040522,Decision Tree
127,159999.99999999997,190697.64506782763,-30697.64506782766,Decision Tree
128,96899.99999999999,110087.00173653259,-13187.001736532606,Decision Tree
129,127500.00000000001,146739.15030592043,-19239.15030592041,Decision Tree
130,215000.0,212711.93917908418,2288.0608209158236,Decision Tree
131,342000.0000000002,394494.82258932944,-52494.82258932927,Decision Tree
132,188000.00000000012,176112.4074874045,11887.592512595613,Decision Tree
133,115500.00000000009,110087.00173653259,5412.998263467496,Decision Tree
134,158500.00000000026,144276.79401701418,14223.205982986081,Decision Tree
135,144000.0,135994.7718440614,8005.228155938588,Decision Tree
136,84999.99999999996,142182.58076515194,-57182.580765151986,Decision Tree
137,159999.99999999997,157094.51144266012,2905.4885573398496,Decision Tree
138,111249.99999999985,110087.00173653259,1162.9982634672633,Decision Tree
139,148000.0000000004,146739.15030592043,1260.8496940799814,Decision Tree
140,135499.9999999998,138328.7683842358,-2828.7683842359984,Decision Tree
141,163999.99999999988,175338.0420716713,-11338.042071671429,Decision Tree
142,145000.00000000012,142836.5904119592,2163.4095880409295,Decision Tree
143,159000.00000000026,144276.79401701418,14723.205982986081,Decision Tree
144,369999.9999999991,330993.93561335176,39006.06438664737,Decision Tree
145,124999.99999999967,161016.21485837753,-36016.21485837786,Decision Tree
146,165499.99999999988,190697.64506782763,-25197.645067827747,Decision Tree
147,466499.99999999965,440735.10733567836,25764.89266432129,Decision Tree
148,164700.0000000001,149573.0233414797,15126.976658520376,Decision Tree
149,176432.00000000047,190725.36546473083,-14293.365464730363,Decision Tree
150,279499.9999999994,240540.02328192454,38959.976718074875,Decision Tree
151,183600.00000000006,183511.94377210885,88.05622789121117,Decision Tree
152,130000.00000000032,129958.45925693975,41.540743060570094,Decision Tree
153,246990.00000000055,197603.68400303138,49386.31599696918,Decision Tree
154,210899.99999999997,235567.4797681919,-24667.47976819193,Decision Tree
155,206999.99999999994,193996.86216543376,13003.13783456618,Decision Tree
156,235000.0,336876.50108854665,-101876.50108854665,Decision Tree
157,179900.00000000038,190697.64506782763,-10797.645067827252,Decision Tree
158,100000.00000000004,130504.03670389901,-30504.036703898964,Decision Tree
159,202500.00000000047,205886.3564085657,-3386.356408565247,Decision Tree
160,254900.0000000001,235833.14148557134,19066.85851442875,Decision Tree
161,210000.0,217216.09303643074,-7216.093036430742,Decision Tree
162,139499.9999999999,146739.15030592043,-7239.150305920513,Decision Tree
163,93500.00000000009,110087.00173653259,-16587.001736532504,Decision Tree
164,149899.99999999974,135994.7718440614,13905.228155938326,Decision Tree
165,80000.0,79356.54892658163,643.4510734183714,Decision Tree
166,335000.0000000004,279964.96525172103,55035.03474827937,Decision Tree
167,139999.9999999999,144276.79401701418,-4276.794017014268,Decision Tree
168,465000.00000000023,402257.7967658286,62742.20323417161,Decision Tree
169,112999.99999999993,129958.45925693975,-16958.459256939823,Decision Tree
170,212999.00000000003,239896.61556988844,-26897.61556988841,Decision Tree
171,133999.9999999999,129958.45925693975,4041.5407430601626,Decision Tree
172,402860.9999999999,402257.7967658286,603.203234171262,Decision Tree
173,378499.99999999965,402257.7967658286,-23757.79676582897,Decision Tree
174,118999.99999999993,129958.45925693975,-10958.459256939823,Decision Tree
175,211999.9999999998,200646.68429500813,11353.315704991663,Decision Tree
176,307000.00000000047,288793.3472891041,18206.652710896393,Decision Tree
177,319000.0,316959.65332338127,2040.346676618734,Decision Tree
178,135000.0000000002,113157.78085479981,21842.21914520039,Decision Tree
179,145000.00000000012,143270.16762516095,1729.8323748391704,Decision Tree
180,156000.00000000026,146739.15030592043,9260.849694079836,Decision Tree
181,131000.0000000002,138328.7683842358,-7328.768384235591,Decision Tree
182,105499.99999999974,94933.51505655715,10566.484943442585,Decision Tree
183,185750.00000000035,157094.51144266012,28655.488557340228,Decision Tree
184,95000.00000000001,93036.61463192817,1963.3853680718457,Decision Tree
185,136500.0000000003,135994.7718440614,505.22815593887935,Decision Tree
186,143000.00000000035,157094.51144266012,-14094.511442659772,Decision Tree
187,156931.99999999977,176133.58877420155,-19201.58877420178,Decision Tree
188,114999.99999999971,119172.06280314522,-4172.062803145513,Decision Tree
189,135000.0000000002,119172.06280314522,15827.937196854982,Decision Tree
190,172999.9999999999,115485.8839465122,57514.11605348771,Decision Tree
191,311500.0000000001,212711.93917908418,98788.06082091594,Decision Tree
192,184000.00000000015,259006.6543064354,-75006.65430643526,Decision Tree
193,217300.00000000003,218171.46004166687,-871.46004166684,Decision Tree
194,153999.99999999988,144276.79401701418,9723.205982985703,Decision Tree
195,213000.00000000052,190697.64506782763,22302.354932172893,Decision Tree
196,409900.00000000006,295394.64292568254,114505.35707431752,Decision Tree
197,214000.00000000017,194865.02150883307,19134.9784911671,Decision Tree
198,127999.99999999997,129958.45925693975,-1958.4592569397792,Decision Tree
199,250000.00000000023,262898.5365657419,-12898.53656574164,Decision Tree
200,195000.00000000006,193996.86216543376,1003.1378345662961,Decision Tree
201,122000.00000000003,144505.14137931273,-22505.1413793127,Decision Tree
202,179664.99999999988,175338.0420716713,4326.957928328571,Decision Tree
203,181000.00000000006,187284.16937731695,-6284.169377316895,Decision Tree
204,187000.00000000012,176133.58877420155,10866.411225798569,Decision Tree
205,125999.9999999997,113157.78085479981,12842.21914519988,Decision Tree
206,122600.00000000006,129958.45925693975,-7358.459256939692,Decision Tree
207,289999.99999999936,283872.471957819,6127.528042180347,Decision Tree
208,235128.0,273044.56219235586,-37916.562192355865,Decision Tree
209,305999.9999999998,306715.08271407115,-715.0827140713227,Decision Tree
210,185000.00000000006,174536.81429467173,10463.185705328331,Decision Tree
211,224000.0,218171.46004166687,5828.539958333131,Decision Tree
212,130000.00000000032,174536.81429467173,-44536.81429467141,Decision Tree
213,142000.0,119172.06280314522,22827.93719685478,Decision Tree
214,123000.00000000009,119172.06280314522,3827.9371968548658,Decision Tree
215,189999.9999999999,156290.94482230797,33709.055177691946,Decision Tree
216,167999.9999999999,176133.58877420155,-8133.588774201635,Decision Tree
217,151999.99999999977,163548.33850078494,-11548.338500785176,Decision Tree
218,117250.00000000003,108458.29417630317,8791.705823696859,Decision Tree
219,198000.00000000006,217775.42258133716,-19775.4225813371,Decision Tree
220,259999.9999999998,247217.36146321823,12782.638536781567,Decision Tree
221,87999.9999999998,84413.34045033346,3586.659549666336,Decision Tree
222,171500.0,190697.64506782763,-19197.64506782763,Decision Tree
223,238999.99999999962,205886.3564085657,33113.64359143391,Decision Tree
224,244600.00000000006,218980.6134742921,25619.38652570796,Decision Tree
225,123000.00000000009,127607.74317613205,-4607.74317613196,Decision Tree
226,99000.00000000004,109740.16319868565,-10740.163198685608,Decision Tree
227,198599.99999999997,197041.03500041662,1558.964999583346,Decision Tree
228,172499.99999999985,183511.94377210885,-11011.943772108993,Decision Tree
229,104999.99999999997,129958.45925693975,-24958.45925693978,Decision Tree
230,300000.0000000003,217775.42258133716,82224.57741866313,Decision Tree
231,109999.99999999971,129958.45925693975,-19958.45925694004,Decision Tree
232,155000.00000000012,160536.72643851908,-5536.726438518963,Decision Tree
233,455000.0,402257.7967658286,52742.20323417138,Decision Tree
234,208999.99999999988,200646.68429500813,8353.31570499175,Decision Tree
235,153999.99999999988,175338.0420716713,-21338.04207167143,Decision Tree
236,297000.0000000002,288793.3472891041,8206.652710896102,Decision Tree
237,187000.00000000012,144276.79401701418,42723.205982985935,Decision Tree
238,125999.9999999997,117797.06558150084,8202.934418498859,Decision Tree
239,159000.00000000026,143270.16762516095,15729.832374839316,Decision Tree
240,198899.99999999997,218171.46004166687,-19271.460041666898,Decision Tree
241,127999.99999999997,125995.8658490595,2004.1341509404738,Decision Tree
242,140999.99999999968,135994.7718440614,5005.228155938268,Decision Tree
243,144000.0,144505.14137931273,-505.14137931272853,Decision Tree
244,109999.99999999971,121112.72118968394,-11112.721189684235,Decision Tree
245,151000.00000000006,146739.15030592043,4260.849694079632,Decision Tree
246,125999.9999999997,157094.51144266012,-31094.511442660427,Decision Tree
247,611657.0000000003,440735.10733567836,170921.892664322,Decision Tree
248,199999.99999999997,235567.4797681919,-35567.47976819193,Decision Tree
249,244999.99999999997,217216.09303643074,27783.90696356923,Decision Tree
250,165000.00000000015,143270.16762516095,21729.8323748392,Decision Tree
251,130000.00000000032,135994.7718440614,-5994.7718440610915,Decision Tree
252,94900.00000000016,83952.61005517421,10947.389944825947,Decision Tree
253,131999.9999999999,149573.0233414797,-17573.0233414798,Decision Tree
254,155000.00000000012,163548.33850078494,-8548.338500784826,Decision Tree
255,247899.99999999974,239896.61556988844,8003.384430111299,Decision Tree
256,126999.99999999991,190697.64506782763,-63697.64506782772,Decision Tree
257,98000.00000000003,110087.00173653259,-12087.001736532562,Decision Tree
258,131000.0000000002,146739.15030592043,-15739.150305920222,Decision Tree
259,148499.99999999988,129958.45925693975,18541.540743060134,Decision Tree
260,108000.00000000001,110087.00173653259,-2087.0017365325766,Decision Tree
261,162999.9999999996,144276.79401701418,18723.20598298541,Decision Tree
262,119500.00000000029,118767.72456671897,732.2754332813201,Decision Tree
263,501837.00000000023,402257.7967658286,99579.20323417161,Decision Tree
264,370878.00000000006,326500.51585874544,44377.48414125462,Decision Tree
265,167000.0000000001,157094.51144266012,9905.488557339966,Decision Tree
266,130000.00000000032,156290.94482230797,-26290.944822307647,Decision Tree
267,125999.9999999997,119172.06280314522,6827.937196854473,Decision Tree
268,184099.99999999988,231472.28189248947,-47372.281892489584,Decision Tree
269,169985.00000000015,175338.0420716713,-5353.042071671167,Decision Tree
270,133000.00000000012,116998.12894827733,16001.871051722788,Decision Tree
271,126999.99999999991,111033.52759952229,15966.472400477622,Decision Tree
272,269499.9999999999,266677.69433747354,2822.3056625263416,Decision Tree
273,202999.99999999956,190725.36546473083,12274.634535268735,Decision Tree
274,109999.99999999971,119172.06280314522,-9172.062803145513,Decision Tree
275,143500.0000000001,135994.7718440614,7505.228155938676,Decision Tree
276,429999.9999999995,262898.5365657419,167101.4634342576,Decision Tree
277,156999.99999999994,162934.1903070646,-5934.190307064651,Decision Tree
278,99499.99999999984,113157.78085479981,-13657.780854799974,Decision Tree
279,159899.9999999999,138328.7683842358,21571.231615764118,Decision Tree
280,324999.9999999993,352820.76614431996,-27820.76614432066,Decision Tree
281,159899.9999999999,163548.33850078494,-3648.33850078503,Decision Tree
282,345473.99999999924,394494.82258932944,-49020.8225893302,Decision Tree
283,235000.0,144276.79401701418,90723.20598298582,Decision Tree
284,111000.00000000004,94933.51505655715,16066.48494344289,Decision Tree
285,118999.99999999993,117011.6440386321,1988.3559613678226,Decision Tree
286,135000.0000000002,190697.64506782763,-55697.64506782743,Decision Tree
287,254900.0000000001,212711.93917908418,42188.06082091591,Decision Tree
288,188500.00000000038,217775.42258133716,-29275.42258133678,Decision Tree
289,152499.9999999999,175338.0420716713,-22838.0420716714,Decision Tree
290,250000.00000000023,283872.471957819,-33872.47195781878,Decision Tree
291,185088.00000000003,187284.16937731695,-2196.1693773169245,Decision Tree
292,108000.00000000001,142182.58076515194,-34182.58076515193,Decision Tree
293,173733.0,135994.7718440614,37738.22815593859,Decision Tree
294,255900.00000000006,239896.61556988844,16003.384430111619,Decision Tree
295,123000.00000000009,257191.3884990295,-134191.38849902942,Decision Tree
296,170440.00000000006,176133.58877420155,-5693.588774201489,Decision Tree
297,148399.99999999997,187284.16937731695,-38884.16937731698,Decision Tree
298,121500.00000000007,129958.45925693975,-8458.459256939677,Decision Tree
299,264499.9999999999,218980.6134742921,45519.386525707785,Decision Tree
300,162000.00000000012,144276.79401701418,17723.205982985935,Decision Tree
301,89499.99999999987,108458.29417630317,-18958.2941763033,Decision Tree
302,122000.00000000003,129958.45925693975,-7958.459256939721,Decision Tree
303,175000.00000000012,135994.7718440614,39005.228155938705,Decision Tree
304,212299.9999999999,144505.14137931273,67794.85862068718,Decision Tree
305,139999.9999999999,115485.8839465122,24514.116053487713,Decision Tree
306,244000.00000000003,190697.64506782763,53302.3549321724,Decision Tree
307,280000.0,284274.3779607147,-4274.377960714686,Decision Tree
308,43999.99999999997,59166.01477687821,-15166.01477687824,Decision Tree
309,114999.99999999971,113157.78085479981,1842.2191451998951,Decision Tree
310,276999.9999999998,190697.64506782763,86302.3549321722,Decision Tree
311,90000.00000000001,110087.00173653259,-20087.001736532577,Decision Tree
312,171999.99999999988,162934.1903070646,9065.80969293529,Decision Tree
313,159000.00000000026,143270.16762516095,15729.832374839316,Decision Tree
314,81000.00000000007,84204.64185199379,-3204.641851993714,Decision Tree
315,284999.99999999994,336876.50108854665,-51876.501088546705,Decision Tree
316,161499.99999999985,146700.74691630626,14799.253083693591,Decision Tree
317,118999.99999999993,111033.52759952229,7966.472400477636,Decision Tree
318,106499.99999999996,83952.61005517421,22547.389944825743,Decision Tree
319,172999.9999999999,176133.58877420155,-3133.588774201635,Decision Tree
320,230000.0000000001,190697.64506782763,39302.35493217246,Decision Tree
321,176000.00000000006,176133.58877420155,-133.5887742014893,Decision Tree
322,84000.00000000017,110087.00173653259,-26087.001736532417,Decision Tree
323,243500.00000000015,257191.3884990295,-13691.388499029359,Decision Tree
324,173999.99999999997,176112.4074874045,-2112.4074874045327,Decision Tree
325,131499.99999999997,129958.45925693975,1541.5407430602208,Decision Tree
326,118964.0000000001,118767.72456671897,196.27543328113097,Decision Tree
327,123999.99999999984,143270.16762516095,-19270.167625161106,Decision Tree
328,119899.9999999999,119172.06280314522,727.9371968546766,Decision Tree
329,185101.00000000047,175338.0420716713,9762.957928329153,Decision Tree
330,206299.99999999988,217216.09303643074,-10916.093036430859,Decision Tree
331,92900.00000000006,110087.00173653259,-17187.001736532533,Decision Tree
332,203999.99999999985,193996.86216543376,10003.137834566092,Decision Tree
333,98499.99999999999,146700.74691630626,-48200.74691630628,Decision Tree
334,259999.9999999998,257191.3884990295,2808.6115009702917,Decision Tree
335,142599.9999999999,142836.5904119592,-236.5904119592742,Decision Tree
336,201000.00000000035,239896.61556988844,-38896.61556988809,Decision Tree
337,250000.00000000023,212711.93917908418,37288.06082091606,Decision Tree
338,165499.99999999988,170237.19144563144,-4737.191445631557,Decision Tree
339,79400.00000000009,101312.706501429,-21912.70650142891,Decision Tree
340,276999.9999999998,217775.42258133716,59224.577418662666,Decision Tree
341,131999.9999999999,157094.51144266012,-25094.51144266021,Decision Tree
342,219999.99999999983,205886.3564085657,14113.643591434113,Decision Tree
343,228000.00000000003,294483.613738014,-66483.61373801398,Decision Tree
344,188000.00000000012,187284.16937731695,715.8306226831628,Decision Tree
345,95999.99999999996,94933.51505655715,1066.4849434428033,Decision Tree
346,142000.0,143270.16762516095,-1270.167625160946,Decision Tree
347,174499.99999999994,175338.0420716713,-838.0420716713706,Decision Tree
348,156499.99999999985,162934.1903070646,-6434.190307064739,Decision Tree
349,120000.00000000025,113157.78085479981,6842.219145200434,Decision Tree
350,118999.99999999993,115485.8839465122,3514.116053487727,Decision Tree
351,158000.00000000023,146700.74691630626,11299.25308369397,Decision Tree
352,140500.00000000003,130504.03670389901,9995.963296101021,Decision Tree
353,125500.00000000006,110087.00173653259,15412.998263467467,Decision Tree
354,96500.00000000003,101312.706501429,-4812.706501428969,Decision Tree
355,172999.9999999999,175338.0420716713,-2338.0420716713998,Decision Tree
356,214000.00000000017,217775.42258133716,-3775.422581336985,Decision Tree
357,133000.00000000012,146739.15030592043,-13739.15030592031,Decision Tree
358,123000.00000000009,119172.06280314522,3827.9371968548658,Decision Tree
359,286000.00000000023,262297.31608023564,23702.68391976459,Decision Tree
360,112999.99999999993,105178.50128917846,7821.49871082147,Decision Tree
361,111500.00000000028,115485.8839465122,-3985.8839465119236,Decision Tree
362,215000.0,265905.0969712074,-50905.096971207415,Decision Tree
363,337500.00000000006,310541.90777161845,26958.092228381603,Decision Tree
364,148000.0000000004,163548.33850078494,-15548.338500784535,Decision Tree
365,138000.0000000003,135994.7718440614,2005.2281559388794,Decision Tree
366,90000.00000000001,110087.00173653259,-20087.001736532577,Decision Tree
367,189999.9999999999,190697.64506782763,-697.6450678277179,Decision Tree
368,237499.99999999985,190697.64506782763,46802.354932172224,Decision Tree
369,360000.0000000001,402257.7967658286,-42257.796765828505,Decision Tree
370,135000.0000000002,129958.45925693975,5041.540743060454,Decision Tree
371,87999.9999999998,83952.61005517421,4047.3899448255834,Decision Tree
372,402999.9999999999,336876.50108854665,66123.49891145324,Decision Tree
373,383970.0000000003,259006.6543064354,124963.34569356489,Decision Tree
374,93849.99999999994,100516.03666726734,-6666.036667267399,Decision Tree
375,134500.00000000006,119172.06280314522,15327.937196854837,Decision Tree
376,175000.00000000012,183307.91448368903,-8307.914483688917,Decision Tree
377,177999.99999999994,143270.16762516095,34729.832374838996,Decision Tree
378,158000.00000000023,190697.64506782763,-32697.645067827398,Decision Tree
379,110500.00000000001,143270.16762516095,-32770.16762516093,Decision Tree
380,59999.99999999991,41371.431300378696,18628.568699621217,Decision Tree
381,334000.0000000002,326500.51585874544,7499.484141254739,Decision Tree
382,156820.0000000001,170237.19144563144,-13417.191445631353,Decision Tree
383,281213.0000000002,295394.64292568254,-14181.642925682361,Decision Tree
384,148000.0000000004,142182.58076515194,5817.419234848465,Decision Tree
385,153499.9999999997,146739.15030592043,6760.849694079283,Decision Tree
386,182899.99999999974,190697.64506782763,-7797.6450678278925,Decision Tree
387,188900.00000000023,192067.52639579636,-3167.526395796129,Decision Tree
388,165499.99999999988,190697.64506782763,-25197.645067827747,Decision Tree
389,153999.99999999988,129958.45925693975,24041.540743060134,Decision Tree
390,339999.99999999994,262898.5365657419,77101.46343425807,Decision Tree
391,205950.00000000012,175338.0420716713,30611.957928328804,Decision Tree
392,196000.0000000001,190697.64506782763,5302.354932172457,Decision Tree
393,95999.99999999996,115485.8839465122,-19485.883946512244,Decision Tree
394,143000.00000000035,144276.79401701418,-1276.7940170138318,Decision Tree
395,348000.0000000002,336876.50108854665,11123.498911453527,Decision Tree
396,165000.00000000015,132975.5318301662,32024.46816983394,Decision Tree
397,269999.9999999996,262898.5365657419,7101.463434257719,Decision Tree
398,119163.99999999999,110087.00173653259,9076.998263467394,Decision Tree
399,140999.99999999968,142836.5904119592,-1836.590411959507,Decision Tree
400,165999.99999999974,190697.64506782763,-24697.645067827892,Decision Tree
401,155000.00000000012,132992.43003616578,22007.569963834336,Decision Tree
402,159999.99999999997,157094.51144266012,2905.4885573398496,Decision Tree
403,109000.0,128113.81478248755,-19113.81478248755,Decision Tree
404,155000.00000000012,146739.15030592043,8260.84969407969,Decision Tree
405,275000.0000000002,262297.31608023564,12702.683919764531,Decision Tree
406,185499.99999999994,193996.86216543376,-8496.86216543382,Decision Tree
407,231999.99999999956,239896.61556988844,-7896.615569888876,Decision Tree
408,133000.00000000012,143270.16762516095,-10270.16762516083,Decision Tree
409,148000.0000000004,135994.7718440614,12005.228155938996,Decision Tree
410,133999.9999999999,146739.15030592043,-12739.150305920513,Decision Tree
411,227000.0,217775.42258133716,9224.57741866284,Decision Tree
412,192499.99999999997,187284.16937731695,5215.830622683017,Decision Tree
413,132499.9999999999,138328.7683842358,-5828.768384235882,Decision Tree
414,222000.00000000023,176133.58877420155,45866.411225798685,Decision Tree
415,145000.00000000012,110087.00173653259,34912.998263467525,Decision Tree
416,139950.00000000032,143270.16762516095,-3320.167625160626,Decision Tree
417,72000.00000000009,100516.03666726734,-28516.036667267254,Decision Tree
